respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.16205994776288662,0.2738726255582645
26708,0.02819916113162732,-0.05102369515880493
26709,0.5056049318378724,0.9143154079470268
26710,0.6769528028607499,0.7289216338003099
26711,0.2086723099832584,0.8681752065331445
26712,0.8226824665589436,1.5756596997309043
26713,0.6695269796518446,0.4151492607202981
26714,0.1809881370630908,0.1669776206590391
26715,0.06954981732330619,0.14600749899002644
26716,0.15089755802239443,1.1551080844469648
26717,0.01941271604308596,0.41795651624615354
26718,0.3618375593202193,0.5891743196957666
26719,0.6578497158745469,0.8344020118850888
26720,0.08006407068944117,0.35989462149593265
26721,0.5529024138665672,0.6251612476078012
26722,0.08960230679007898,0.10261340470144358
26723,1.0959417315119215,0.8491659450057205
26724,0.13313774129209216,0.9170271734189168
26725,0.01619743988904862,-0.0047267765392570976
26726,-0.0712957934383724,0.21581424683313494
26727,0.29585411034615194,1.8843432351770284
26728,0.19560681152807977,0.5565988994999349
26729,0.5649538987698313,0.8561448364236226
26730,0.057228699992913926,0.18158713012236422
26731,0.05827005444515354,0.29116839406424194
26732,0.2825115374475733,-0.014286984508245176
26733,1.8918070771607476,1.3793864922021264
26734,0.5902219686735681,0.5639525551113234
26735,0.14070630116569532,0.5656547295961993
26736,0.08247627999839371,0.14617016606814515
26737,0.09869620103483992,0.12972247349636998
26738,0.8835225547649488,0.6283234843972694
26739,0.12389282015244894,0.2337204070582033
26740,0.177572216705708,0.09863842159396691
26741,0.9767667089362637,0.9298273880056247
26742,0.12431905270365831,0.39767902012186046
26743,0.11193722703507702,0.5375680276639394
26744,0.1665949675981039,0.9746050874428349
26745,0.7711032948361503,0.9500179370809896
26746,0.15014000284302373,0.3353965864603064
26747,0.19607750810900781,0.2344198258702341
26748,0.1393406381744989,-0.056389956867506655
26749,0.6176843046218643,0.2762069096689209
26750,0.9161285528188929,0.809987484128299
26751,0.41578928384990993,0.8054486958954576
26752,0.005764895556716918,-0.04651101096597823
26753,0.19614343359609732,0.6552733027420654
26754,0.6602263175202232,0.2924546678170228
26755,0.11813783126699731,0.6149579660608366
26756,0.012196762720180837,-0.09757532134540703
26757,0.5849589431881634,0.2792039528848068
26758,0.9510136735493437,1.3840256225350638
26759,0.0520814838625825,0.2408400806245128
26760,0.05954811401430812,0.042680806185712634
26761,0.5321190065499257,0.529042403058533
26762,0.18728245386823977,0.9953805911877613
26763,1.4197813288551084,1.3760647644127801
26764,2.0238234573095166,1.4256564521197976
26765,0.8057921749647297,0.4964638629007873
26766,0.1545090112829364,0.12499056705756964
26767,1.2166441443594413,0.4869260538768565
26768,0.3846926771531615,0.09104721304061793
26769,0.24304764682743799,0.20980766627758735
26770,0.7146492346069413,0.33036637276228065
26771,0.01914336126288444,0.1912473037160207
26772,0.09959799719212824,0.5540068832859584
26773,0.31531251819119455,0.0781998978854561
26774,0.5103860379544312,0.13764586685081065
26775,0.07735767050845802,0.5443967127104543
26776,0.6221139756425218,0.19493188493742905
26777,0.6519281371099499,0.8138107926530564
26778,0.15144656748968877,0.05355630158852439
26779,0.17874994143312678,0.6545573130282194
26780,0.8344700477680038,1.1140714452591998
26781,0.30216219946323275,0.558498870652836
26782,0.05430530971500321,0.31288732756715376
26783,0.13347701513873245,0.29247528974122133
26784,0.4573009969632093,1.1471536877757882
26785,0.5804162832312756,0.30132908421378407
26786,0.17194792979783494,0.2497357424247031
26787,0.1318668481350957,0.5905765296200765
26788,0.7477013482542965,0.7961206575774544
26789,0.2638922928617752,0.0009757401098365407
26790,0.044432757524894416,0.25914972655410234
26791,0.07036992520751126,0.0984031472976959
26792,0.24807055862799812,0.9594336435270365
26793,0.7449816510893656,0.7828004794048151
26794,1.2535940654476687,0.9486303116760633
26795,0.6255638788683562,0.9840543238871906
26796,0.087990480498734,0.001200509495686838
26797,0.7540497730299556,0.436688445804279
26798,0.3344585586819976,0.16945331557209917
26799,0.43703723710846165,0.26372293885530534
26800,0.5598100893847595,0.9443871910157675
26801,0.3739113465051006,0.4098185295758779
26802,0.14206042606849575,0.20278320352023413
26803,0.06857026138811902,0.1576414937912138
26804,0.08463524075873839,0.08069792284240196
26805,0.09055795290490577,0.26777521447878355
26806,0.6365311678316521,0.8272544253746961
26807,0.71964987731322,1.3820925431340703
26808,0.3000984156046206,0.6399056717329739
26809,0.39207807817146895,0.3217625771809615
26810,0.06781113168093611,0.06882373554849834
26811,0.03632132508343299,0.035783084759884794
26812,0.1464225389132729,0.9612253103187447
26813,0.6834391773267716,0.26625888277020887
26814,0.029170684664680254,0.7555788471209135
26815,0.02501605987352261,0.02401786192772883
26816,0.08617758043125856,0.587221330333179
26817,0.20223954674048647,0.8813743766501481
26818,0.1260510545557969,0.22863274825041024
26819,0.37980394620708113,0.8464916826675182
26820,0.1043686573840851,0.19181315451560257
26821,0.10298374642452661,0.6804605088153435
26822,0.349888731722325,0.8953756271013482
26823,0.5832503487169165,0.35089046689993114
26824,0.38946874795573294,0.24879998433070522
26825,0.534677051149671,0.44851790244693734
26826,0.14711838033579752,0.8432363943281298
26827,-0.01981140945710941,0.1694945695352468
26828,0.21131418363889706,0.5900671118807264
26829,0.9316526825311122,1.0580191481351688
26830,0.11865847801951235,1.0109878299166115
26831,0.3585412012939032,1.2587480202169954
26832,0.7767859084230408,0.5883277666080877
26833,-0.025054037801800856,0.42007349046573034
26834,0.48876212029401206,0.36467562049862406
26835,0.7076086791918241,1.0683654794061703
26836,0.3113034737093312,0.9363386807586036
26837,0.00015275554610519736,-0.009795127613452994
26838,0.13207011448457942,0.4594465927332899
26839,0.13665970416019266,0.9145773750018003
26840,0.11065699956082387,0.13423402202029744
26841,0.7326847543598278,0.6165160560291392
26842,0.02796411715957799,0.1821663397764114
26843,0.052221861212007524,-0.02955924960226507
26844,0.1338427137302197,0.47002420357581665
26845,0.5710634761400812,0.37140302183768564
26846,0.16431634044880955,1.0779706322760374
26847,0.13633072067321692,0.15655775216847884
26848,0.1298973037670682,0.9720883857138187
26849,0.46036401525941995,0.7262566662667149
26850,0.7700434433779038,0.43075883196960985
26851,-0.007178691074711744,0.019253078060124416
26852,-0.017527865402858042,0.0006944013475016417
26853,0.6190991344945844,0.51805950273015
26854,-0.03214010024276554,0.023784366822756486
26855,0.8407994347648142,0.6939652018082478
26856,0.19361762552659725,-0.04864992021909538
26857,0.37744490195407976,0.6158578771684438
26858,0.36795319186862063,0.6919568218164251
26859,0.08509062292438013,0.09197767536644622
26860,0.37581007683812073,0.1386543921780127
26861,0.16072408121969065,0.12014765780813728
26862,0.1097409050867992,0.3108075107759591
26863,0.25663496045452044,0.5739966968176213
26864,0.22441088964650519,0.4899560000877206
26865,-0.05001597363528182,-0.053485757093332364
26866,0.28063967505968773,0.7700270001452114
26867,0.11199634895968609,0.21970918232059575
26868,1.030868020728478,1.3708398810362272
26869,0.05565629640171549,0.30079398268737434
26870,0.9104573000725789,0.8834764497646772
26871,0.04796561225538882,-0.02427524214824554
26872,0.5519618709145067,0.10049413322531117
26873,0.6978020625879648,0.40795944650783744
26874,0.05745964221540245,0.08247482306582773
26875,0.9349841924766613,1.0447165206729294
26876,0.060992546632726186,-0.02849405170199631
26877,0.025924653902579125,0.1022009677223941
26878,0.2393063077235454,0.29482544205776434
26879,-0.0004133880874951683,0.010175135591897056
26880,0.08831559704097397,0.1215043931795029
26881,0.04946211017736294,0.046784219777702564
26882,-0.0355757175210847,-0.017697357755498282
26883,0.08954930292007088,0.26222463081067476
26884,0.08124283040079168,0.697713692548392
26885,0.31474548496212723,0.8748863653130206
26886,0.23077437973357418,1.0482930521461906
26887,0.7886250773999586,1.34233818233887
26888,1.5990836503628487,1.0873384841846052
26889,0.07945668716050303,0.13602318146817796
26890,0.16227548328101363,0.403850573309762
26891,0.4956856107027569,0.737813588475565
26892,0.24085544210325024,0.9730482121441109
26893,0.03221163905277442,0.12886861417585416
26894,0.22037925195173802,0.29137827192860355
26895,0.09266157513912844,1.1197667948957424
26896,0.05769314815258162,0.017060871994039
26897,0.08485960739073836,0.6490575307917539
26898,0.32059616071853364,0.7173598660041389
26899,0.07954449963959266,-0.0393266395665813
26900,0.12633895988077523,0.2072614743307746
26901,0.031347221353648286,0.3868829401920685
26902,1.1229045366014558,1.0437771069920125
26903,0.22668609143844762,-0.009759514692435724
26904,0.059720505244047255,0.3224780926867739
26905,0.6084903426957569,1.1709004074917622
26906,0.09729577604794085,0.3973052075669143
26907,0.2947869141613179,0.11598038889236066
26908,0.2400773132189918,1.0915686785762353
26909,0.4589143025061281,0.11410352424349493
26910,0.20699264945814047,0.31217822054625516
26911,0.052956414395785786,0.01521924054174664
26912,0.6080711826332661,1.050586188317713
26913,1.1099498851381133,0.6893749475482938
26914,0.05824627654526566,0.13966364816316185
26915,0.8534491719576089,0.32540722376374925
26916,0.07062214573067552,0.3299100082273975
26917,-0.0485609152237597,-0.04414711189876321
26918,1.2148717154766189,1.5287248736010572
26919,0.31321855267052856,0.7226696932327474
26920,0.006554648717348538,0.058054691369552984
26921,0.7975479685502758,0.6826410147604147
26922,0.5943173349477646,0.5557136593967011
26923,0.18770852016641648,0.5854939288893661
26924,0.9306533296145569,1.4452518600490092
26925,0.1045225988811316,0.8930088699170124
26926,0.6873886741287714,0.37863302381586045
26927,0.3770475842676529,1.3516805820371465
26928,0.5419951364109776,0.18258148536127677
26929,0.15916209922580074,0.3269006996804065
26930,1.138542298851605,0.9169555011406134
26931,0.18986376906201616,0.32305383411121474
26932,0.652093961009103,0.8357971212212603
26933,0.5573790786957127,0.24265239177104905
